5.461988621391355991e-04,4.550233483314514160e-02,3.560445457696914673e-02,5.253144073486328125e+01,3.124424815177917480e-02,3.875125885009765625e+01
5.799679202027618885e-04,6.309875100851058960e-02,3.268557414412498474e-02,2.030257034301757812e+01,9.023700654506683350e-02,5.635990142822265625e+01
3.998660249635577202e-04,1.539693027734756470e-01,1.839537546038627625e-02,1.589908695220947266e+01,1.043852865695953369e-01,5.539022064208984375e+01
1.018029870465397835e-03,6.707088649272918701e-02,5.308017879724502563e-02,4.034974670410156250e+01,1.143690943717956543e-01,3.779859161376953125e+01
3.696076455526053905e-04,3.591835871338844299e-02,2.314114943146705627e-02,2.675834846496582031e+01,4.288119077682495117e-02,4.455143928527832031e+00
1.422798377461731434e-04,4.965928196907043457e-02,1.617776975035667419e-02,7.476649284362792969e+00,8.155710995197296143e-02,1.621678543090820312e+01
4.369428497739136219e-04,1.313987523317337036e-01,1.138035953044891357e-02,1.076535320281982422e+01,1.204642653465270996e-01,2.770696449279785156e+01
5.499026738107204437e-04,7.161617279052734375e-02,3.147264569997787476e-02,2.406337976455688477e+00,1.728130280971527100e-01,4.296172332763671875e+01
3.718163061421364546e-04,5.199666321277618408e-02,3.499701991677284241e-02,4.841739273071289062e+01,9.516651928424835205e-02,2.004084777832031250e+01
3.304587153252214193e-04,1.031807512044906616e-01,2.859426103532314301e-02,2.251857757568359375e+01,1.038100346922874451e-01,2.755033493041992188e+00
8.249223901657387614e-05,1.523440778255462646e-01,4.819665569812059402e-03,4.633047866821289062e+01,6.338787078857421875e-02,2.755033493041992188e+00
4.695193783845752478e-04,9.356372803449630737e-02,4.840891808271408081e-02,6.167706680297851562e+01,2.029643952846527100e-01,1.751837158203125000e+01
8.034260827116668224e-04,5.769316852092742920e-02,4.582164436578750610e-02,2.493239593505859375e+01,8.073492906987667084e-03,3.315222167968750000e+01
5.488467868417501450e-04,6.227818131446838379e-02,1.620034687221050262e-02,1.063968896865844727e+00,2.002031654119491577e-01,4.734192657470703125e+01
4.844319482799619436e-04,6.561642885208129883e-02,1.899337768554687500e-02,1.683395195007324219e+01,1.386120319366455078e-01,3.475145721435546875e+01
5.634999834001064301e-04,3.645568341016769409e-02,3.405405208468437195e-02,1.101182174682617188e+01,7.975754141807556152e-02,3.715225982666015625e+01
1.077754306606948376e-03,3.096121735870838165e-02,8.004689961671829224e-02,2.448150062561035156e+01,1.447366327047348022e-01,3.295945739746093750e+01
1.088530756533145905e-03,1.322544552385807037e-02,8.061740547418594360e-02,1.107290458679199219e+01,1.567575633525848389e-01,1.257416915893554688e+01
8.825647528283298016e-04,3.327845782041549683e-02,3.587146848440170288e-02,1.310365390777587891e+01,1.502961963415145874e-01,3.323348236083984375e+01
3.727696894202381372e-04,8.305311948060989380e-02,1.555003970861434937e-02,1.892000007629394531e+01,8.069046586751937866e-02,1.773132896423339844e+01
4.972257884219288826e-04,1.300653517246246338e-01,1.499055139720439911e-02,2.063193321228027344e+00,1.030689850449562073e-01,2.713177490234375000e+01
5.583332967944443226e-04,5.206628888845443726e-02,3.912401944398880005e-02,1.213179683685302734e+01,1.179549321532249451e-01,4.123779296875000000e+01
4.404396167956292629e-04,5.253591388463973999e-02,2.870233915746212006e-02,1.063968896865844727e+00,8.073492906987667084e-03,3.747925567626953125e+01
6.728082080371677876e-04,7.642037421464920044e-02,2.748142741620540619e-02,1.305582427978515625e+01,1.085873991250991821e-01,1.470855140686035156e+01
6.378790712915360928e-04,8.879573643207550049e-02,4.956816136837005615e-02,5.234063720703125000e+01,8.073492906987667084e-03,2.755033493041992188e+00
