3.982134512625634670e-04,1.040392667055130005e-01,4.516589920967817307e-03,5.399008941650390625e+01,2.883055061101913452e-02,2.093648338317871094e+01
6.324472487904131413e-04,7.431443035602569580e-02,3.694608807563781738e-02,2.308187103271484375e+01,1.011791527271270752e-01,5.751901245117187500e+01
3.222054510843008757e-04,1.366700083017349243e-01,1.451230235397815704e-02,1.318527221679687500e+01,1.419594138860702515e-01,5.890947723388671875e+01
8.921961416490375996e-04,8.315831422805786133e-02,4.578978940844535828e-02,3.013774108886718750e+01,1.233843415975570679e-01,3.403574371337890625e+01
5.399168003350496292e-04,2.259601280093193054e-02,2.218298241496086121e-02,1.342462635040283203e+01,6.644364912062883377e-03,1.397141170501708984e+01
2.961946302093565464e-04,5.319952219724655151e-02,1.773825101554393768e-02,8.850728034973144531e+00,7.280025631189346313e-02,2.835280227661132812e+01
4.495915200095623732e-04,1.106603592634201050e-01,1.527679152786731720e-02,1.976902008056640625e+01,1.017139181494712830e-01,3.056289100646972656e+01
4.809665260836482048e-04,7.277983427047729492e-02,2.461857348680496216e-02,9.995488524436950684e-01,1.698378920555114746e-01,5.092298889160156250e+01
3.889864310622215271e-04,5.894930660724639893e-02,3.306472301483154297e-02,5.082442855834960938e+01,6.027203425765037537e-02,1.655229568481445312e+01
4.733476671390235424e-04,8.851265907287597656e-02,3.005759418010711670e-02,1.108515739440917969e+01,7.703673094511032104e-02,6.971506118774414062e+00
8.249223901657387614e-05,1.119666993618011475e-01,1.986481808125972748e-02,1.118851776123046875e+02,6.644364912062883377e-03,2.742359542846679688e+01
4.518110945355147123e-04,1.076147854328155518e-01,4.636878892779350281e-02,6.052045440673828125e+01,2.059604227542877197e-01,2.842925643920898438e+01
7.500292849726974964e-04,6.566005200147628784e-02,3.833055868744850159e-02,3.274603271484375000e+01,6.096562743186950684e-02,3.928924560546875000e+01
3.905311168637126684e-04,5.793490633368492126e-02,3.507387265563011169e-02,9.995488524436950684e-01,1.784488260746002197e-01,5.581671142578125000e+01
4.819626919925212860e-04,6.398881971836090088e-02,1.404056325554847717e-02,1.474616432189941406e+01,7.102858275175094604e-02,2.855618286132812500e+01
5.321429925970733166e-04,4.527201130986213684e-02,3.399701416492462158e-02,1.664552879333496094e+01,9.531040489673614502e-02,3.576830291748046875e+01
1.134394784457981586e-03,1.516061276197433472e-02,8.156549930572509766e-02,3.440882873535156250e+01,1.220491752028465271e-01,3.631523895263671875e+01
1.117717241868376732e-03,1.147135719656944275e-02,7.177615165710449219e-02,3.409372329711914062e+01,1.651288568973541260e-01,1.744519233703613281e+01
7.966178236529231071e-04,3.346317261457443237e-02,2.570153586566448212e-02,1.530798530578613281e+01,1.117933019995689392e-01,2.842701530456542969e+01
3.356153611093759537e-04,7.037348300218582153e-02,2.081032842397689819e-02,2.831700706481933594e+01,6.242278218269348145e-02,2.445034027099609375e+01
4.539417277555912733e-04,1.215848922729492188e-01,1.987809501588344574e-02,7.386812686920166016e+00,9.681749343872070312e-02,2.363133049011230469e+01
4.034971352666616440e-04,5.435969308018684387e-02,3.543920069932937622e-02,1.570833206176757812e+01,6.543044000864028931e-02,1.814195632934570312e+01
7.031630957499146461e-04,4.735654965043067932e-02,8.833190426230430603e-03,1.068250560760498047e+01,3.982040658593177795e-02,1.141109180450439453e+01
6.202796939760446548e-04,7.956098020076751709e-02,2.698606252670288086e-02,1.474073696136474609e+01,8.573955297470092773e-02,1.516267013549804688e+01
8.901387336663901806e-04,9.584502875804901123e-02,5.833295732736587524e-02,7.236390686035156250e+01,6.644364912062883377e-03,2.755033493041992188e+00
