1.646626042202115059e-04,7.264043233590200543e-05,8.540398597717285156e+00,2.207565158605575562e-01,2.891837158203125000e+02
1.840371405705809593e-04,7.129330333555117249e-05,1.386083030700683594e+01,1.437956988811492920e-01,4.738297729492187500e+02
1.026376194204203784e-04,1.222859573317691684e-04,9.032222747802734375e+00,4.614510834217071533e-01,5.673317260742187500e+02
7.088447455316781998e-05,1.206329441629350185e-03,4.182894706726074219e+00,2.399756431579589844e+00,2.074789581298828125e+02
5.119823035784065723e-04,2.169844265154097229e-05,2.436801147460937500e+01,8.525834418833255768e-03,3.164999389648437500e+02
3.921616007573902607e-05,6.636309990426525474e-05,3.555146694183349609e+00,2.246960103511810303e-01,3.651201782226562500e+02
2.515280793886631727e-04,6.938226579222828150e-05,1.164632987976074219e+01,1.395374387502670288e-01,3.302020263671875000e+02
7.986380660440772772e-05,1.514740579295903444e-04,7.569844245910644531e+00,2.230271399021148682e-01,3.556178588867187500e+02
1.236715033883228898e-04,2.583821333246305585e-05,4.492953777313232422e+00,1.089506894350051880e-01,2.662163085937500000e+02
1.035294772009365261e-04,7.970779552124440670e-05,7.252427101135253906e+00,8.576261997222900391e-02,1.669707031250000000e+02
1.927544071804732084e-04,8.662036998430266976e-05,1.986873817443847656e+01,7.423411607742309570e-01,2.834763488769531250e+02
4.064067979925312102e-05,1.430273405276238918e-04,3.514945268630981445e+00,6.367738842964172363e-01,1.837891540527343750e+02
1.769697701092809439e-04,7.346960774157196283e-05,9.757512092590332031e+00,1.269370913505554199e-01,4.357463378906250000e+02
5.252489354461431503e-04,3.179925624863244593e-05,2.216325187683105469e+01,1.855922304093837738e-02,3.833183898925781250e+02
6.713807233609259129e-04,7.090426515787839890e-05,2.988768959045410156e+01,2.277878858149051666e-02,3.258837280273437500e+02
5.778573540737852454e-05,7.866761734476312995e-05,3.881239414215087891e+00,2.356180697679519653e-01,4.026446838378906250e+02
3.340754483360797167e-04,2.703699647099711001e-05,1.140719985961914062e+01,1.914039067924022675e-02,2.328186950683593750e+02
2.189957594964653254e-04,3.972685954067856073e-05,3.872305870056152344e+00,6.432914733886718750e-02,1.661705169677734375e+02
4.045848254463635385e-05,1.155534628196619451e-04,3.302243232727050781e+00,1.911700665950775146e-01,3.004807128906250000e+02
1.685821916908025742e-04,5.433885962702333927e-05,8.989383697509765625e+00,1.004908978939056396e-01,3.175475463867187500e+02
1.779032463673502207e-04,6.455506809288635850e-05,1.144834232330322266e+01,9.810657054185867310e-02,3.576560058593750000e+02
2.117722469847649336e-04,2.533989390940405428e-05,9.939879417419433594e+00,5.685184150934219360e-02,3.834779663085937500e+02
4.081341030541807413e-04,2.999581010953988880e-05,1.858694839477539062e+01,3.188041597604751587e-02,5.646167602539062500e+02
3.899327130056917667e-04,1.245164603460580111e-04,1.832747459411621094e+01,6.849799305200576782e-02,2.187781677246093750e+02
3.705794806592166424e-04,2.208740079367998987e-05,1.299837589263916016e+01,1.985707692801952362e-02,2.759497375488281250e+02
