2.030498144449666142e-04,8.974202501121908426e-05,8.671332359313964844e+00,1.394369304180145264e-01,3.098755493164062500e+02
1.420619519194588065e-04,1.669072116783354431e-05,9.881077766418457031e+00,3.987492993474006653e-02,4.722546081542968750e+02
5.629009683616459370e-05,1.753310243657324463e-05,6.130664825439453125e+00,4.742212295532226562e-01,5.694290771484375000e+02
4.471805732464417815e-05,5.407067365013062954e-04,2.980674982070922852e+00,1.121343731880187988e+00,2.207820587158203125e+02
3.388141340110450983e-04,1.669072116783354431e-05,1.431604957580566406e+01,4.581379238516092300e-03,2.905375061035156250e+02
3.192209987901151180e-05,6.214265158632770181e-05,2.980674982070922852e+00,1.568191796541213989e-01,3.741835327148437500e+02
2.916867088060826063e-04,1.972073550859931856e-05,1.312411499023437500e+01,6.969549506902694702e-02,3.286744079589843750e+02
6.808905163779854774e-05,1.286467158934101462e-04,8.463663101196289062e+00,9.061557799577713013e-02,3.672092285156250000e+02
1.808605738915503025e-04,1.669072116783354431e-05,7.298142433166503906e+00,4.581379238516092300e-03,2.670314636230468750e+02
1.834790309658274055e-04,7.677773101022467017e-05,1.055818080902099609e+01,4.581379238516092300e-03,2.118228454589843750e+02
5.309928383212536573e-05,3.030801053682807833e-05,9.995800971984863281e+00,3.368368744850158691e-01,3.170122680664062500e+02
8.221778261940926313e-05,2.249062963528558612e-04,6.555692195892333984e+00,4.545596539974212646e-01,2.462994995117187500e+02
1.777052239049226046e-04,8.029357559280470014e-05,1.046885585784912109e+01,2.282680012285709381e-02,4.286515502929687500e+02
5.144495517015457153e-04,1.669072116783354431e-05,1.863676261901855469e+01,4.581379238516092300e-03,3.591237182617187500e+02
5.457752849906682968e-04,6.254972686292603612e-05,2.565797424316406250e+01,4.581379238516092300e-03,2.957238159179687500e+02
3.192209987901151180e-05,1.126936476794071496e-04,4.190664291381835938e+00,3.661679029464721680e-01,4.083845214843750000e+02
3.251274174544960260e-04,1.669072116783354431e-05,9.452440261840820312e+00,4.581379238516092300e-03,2.000970458984375000e+02
3.723161062225699425e-04,1.669072116783354431e-05,1.324668979644775391e+01,4.782137572765350342e-01,1.612419738769531250e+02
3.192209987901151180e-05,1.195269942400045693e-04,2.980674982070922852e+00,3.804809153079986572e-01,2.919376831054687500e+02
1.805197098292410374e-04,6.079482409404590726e-05,8.514050483703613281e+00,4.581379238516092300e-03,3.088658447265625000e+02
1.515572075732052326e-04,5.572443478740751743e-05,1.174977111816406250e+01,1.593716144561767578e-01,3.306539916992187500e+02
1.739286381052806973e-04,6.043784378562122583e-05,9.348093986511230469e+00,4.581379238516092300e-03,3.977681274414062500e+02
3.605539677664637566e-04,1.669072116783354431e-05,1.612104034423828125e+01,4.581379238516092300e-03,5.931588745117187500e+02
3.375810920260846615e-04,9.013188537210226059e-05,1.649389076232910156e+01,4.581379238516092300e-03,2.469314880371093750e+02
3.694680053740739822e-04,1.669072116783354431e-05,1.233550357818603516e+01,4.581379238516092300e-03,2.777054748535156250e+02
