1.837570744100958109e-04,6.176880560815334320e-05,9.548795700073242188e+00,1.686344295740127563e-01,2.857781372070312500e+02
1.897631445899605751e-04,7.035386806819587946e-05,1.376982212066650391e+01,1.451379954814910889e-01,4.722845458984375000e+02
1.071473452611826360e-04,1.228858018293976784e-04,9.622068405151367188e+00,4.735151529312133789e-01,5.727996215820312500e+02
6.354259676299989223e-05,1.296475646086037159e-03,3.982775688171386719e+00,2.554685115814208984e+00,2.126283721923828125e+02
4.975377814844250679e-04,2.213107654824852943e-05,2.403613662719726562e+01,3.155421698465943336e-03,3.154059143066406250e+02
3.096029831795021892e-05,7.174909842433407903e-05,4.161516189575195312e+00,2.448118776082992554e-01,3.564226074218750000e+02
2.530307392589747906e-04,6.998923345236107707e-05,1.162325668334960938e+01,1.425599902868270874e-01,3.295297851562500000e+02
7.945888501126319170e-05,1.460808271076530218e-04,7.387123107910156250e+00,2.219989448785781860e-01,3.584012451171875000e+02
1.267658371943980455e-04,2.227704135293606669e-05,4.451746940612792969e+00,1.118060722947120667e-01,2.652013549804687500e+02
9.548885282129049301e-05,7.764482870697975159e-05,7.007463455200195312e+00,8.027418702840805054e-02,1.600019378662109375e+02
3.096029831795021892e-05,1.228672772413119674e-04,1.280848884582519531e+01,2.160987138748168945e+00,2.642597656250000000e+02
3.096029831795021892e-05,1.930610887939110398e-04,4.078527450561523438e+00,6.354825496673583984e-01,1.785049743652343750e+02
1.743179454933851957e-04,7.131508027669042349e-05,9.779281616210937500e+00,1.280128210783004761e-01,4.354527587890625000e+02
5.220744060352444649e-04,3.052222746191546321e-05,2.115065383911132812e+01,1.362023316323757172e-02,3.854504394531250000e+02
7.115569314919412136e-04,6.750351167283952236e-05,3.173323822021484375e+01,2.377179823815822601e-02,3.263226928710937500e+02
5.604362740996293724e-05,7.974062464199960232e-05,3.928625106811523438e+00,2.238906621932983398e-01,4.037017211914062500e+02
3.342015552334487438e-04,2.720685733947902918e-05,1.154902458190917969e+01,2.182956598699092865e-02,2.301712951660156250e+02
2.562997688073664904e-04,6.403586303349584341e-05,2.961436986923217773e+00,3.155421698465943336e-03,1.600019378662109375e+02
3.096029831795021892e-05,1.083810348063707352e-04,2.961436986923217773e+00,2.104692757129669189e-01,2.958218688964843750e+02
1.699424756225198507e-04,5.332542059477418661e-05,9.028677940368652344e+00,9.968159347772598267e-02,3.178901367187500000e+02
1.782679464668035507e-04,6.432624650187790394e-05,1.158877563476562500e+01,9.814546257257461548e-02,3.580357666015625000e+02
2.087064785882830620e-04,1.668684308242518455e-05,1.020108890533447266e+01,3.765232115983963013e-02,3.869586791992187500e+02
4.006438830401748419e-04,1.668684308242518455e-05,1.824044799804687500e+01,8.310031145811080933e-02,5.649367065429687500e+02
3.768231254070997238e-04,1.186956360470503569e-04,1.719254875183105469e+01,5.817867815494537354e-02,2.178100891113281250e+02
3.762937267310917377e-04,1.668684308242518455e-05,1.344241237640380859e+01,6.326321046799421310e-03,2.749463806152343750e+02
