3.976981097366660833e-04,7.489927113056182861e-02,1.787118241190910339e-02,7.521562194824218750e+01,1.127543374896049500e-01,1.579068303108215332e+00
6.262404494918882847e-04,8.453224599361419678e-02,3.344185277819633484e-02,1.855644989013671875e+01,1.295544803142547607e-01,1.579068303108215332e+00
3.242068632971495390e-04,1.062171906232833862e-01,2.892622537910938263e-02,2.502267837524414062e+01,1.237230822443962097e-01,1.579068303108215332e+00
9.625271195545792580e-04,7.501278817653656006e-02,4.706405103206634521e-02,3.773779296875000000e+01,1.256051659584045410e-01,1.579068303108215332e+00
5.906749283894896507e-04,2.800603024661540985e-02,3.199058026075363159e-02,3.469181823730468750e+01,1.329498086124658585e-02,1.579068303108215332e+00
2.830229932442307472e-04,5.047301948070526123e-02,1.643397286534309387e-02,1.142565345764160156e+01,6.724455952644348145e-02,1.579068303108215332e+00
4.455851740203797817e-04,1.120049059391021729e-01,8.545269258320331573e-03,1.671501541137695312e+01,9.480695426464080811e-02,1.579068303108215332e+00
4.587162693496793509e-04,7.494458556175231934e-02,2.853215672075748444e-02,3.827129125595092773e+00,1.544382572174072266e-01,1.579068303108215332e+00
3.862112353090196848e-04,5.436694249510765076e-02,3.747310116887092590e-02,5.510539627075195312e+01,5.752189084887504578e-02,1.579068303108215332e+00
4.012727877125144005e-04,9.999036788940429688e-02,2.374295145273208618e-02,1.214837455749511719e+01,8.288075029850006104e-02,1.579068303108215332e+00
9.238324128091335297e-05,1.996725797653198242e-01,2.095906995236873627e-02,4.888246536254882812e+01,3.845136845484375954e-03,1.579068303108215332e+00
3.685078409034758806e-04,9.239141643047332764e-02,4.227063059806823730e-02,4.702281570434570312e+01,2.468003630638122559e-01,1.579068303108215332e+00
7.886664243414998055e-04,5.248963087797164917e-02,4.456235840916633606e-02,3.063597297668457031e+01,5.127927660942077637e-02,1.579068303108215332e+00
4.054743039887398481e-04,5.402434617280960083e-02,3.421787172555923462e-02,3.996468782424926758e+00,1.574333906173706055e-01,1.579068303108215332e+00
4.917465266771614552e-04,6.597317010164260864e-02,1.598957553505897522e-02,1.724268722534179688e+01,7.615308463573455811e-02,1.579068303108215332e+00
4.791065293829888105e-04,4.800425842404365540e-02,3.043599985539913177e-02,1.411550235748291016e+01,9.178343415260314941e-02,1.579068303108215332e+00
1.498761354014277458e-03,1.943342760205268860e-02,8.599096536636352539e-02,1.555610466003417969e+01,1.923642009496688843e-01,1.579068303108215332e+00
9.213748271577060223e-04,5.471331626176834106e-02,3.920865803956985474e-02,7.509257507324218750e+01,5.297595635056495667e-02,1.579068303108215332e+00
9.418585686944425106e-04,2.881035022437572479e-02,3.586293011903762817e-02,1.026274776458740234e+01,1.209507882595062256e-01,1.579068303108215332e+00
3.687181451823562384e-04,7.307586073875427246e-02,2.242203988134860992e-02,2.298600196838378906e+01,6.838708370923995972e-02,1.579068303108215332e+00
4.841590125579386950e-04,1.180086284875869751e-01,1.929393783211708069e-02,9.411160469055175781e+00,8.434733748435974121e-02,1.579068303108215332e+00
3.790362970903515816e-04,4.937654361128807068e-02,3.394884988665580750e-02,1.549823951721191406e+01,5.876163393259048462e-02,1.579068303108215332e+00
6.458169082179665565e-04,6.355600804090499878e-02,1.997243426740169525e-02,7.896296501159667969e+00,2.703386358916759491e-02,1.579068303108215332e+00
6.507430807687342167e-04,8.412325382232666016e-02,2.616256847977638245e-02,1.152284812927246094e+01,8.883277326822280884e-02,1.579068303108215332e+00
1.720516942441463470e-03,4.593142122030258179e-02,6.912636011838912964e-02,1.541609802246093750e+02,3.845136845484375954e-03,1.579068303108215332e+00
