1.555757771711796522e-04,7.116288907127454877e-05,8.621975898742675781e+00,1.579126417636871338e-01,2.845301513671875000e+02
1.676698302617296576e-04,7.127243588911369443e-05,1.274139213562011719e+01,1.653620004653930664e-01,4.636908569335937500e+02
1.019722985802218318e-04,1.288175553781911731e-04,7.476473808288574219e+00,6.357992291450500488e-01,5.544522094726562500e+02
6.624533853027969599e-05,8.032707264646887779e-04,3.946771621704101562e+00,1.868338823318481445e+00,2.141132507324218750e+02
5.069364560768008232e-04,2.126822437276132405e-05,2.347391510009765625e+01,1.295236963778734207e-02,3.015170898437500000e+02
4.500152499531395733e-05,6.478733848780393600e-05,3.678306579589843750e+00,2.293383479118347168e-01,3.676290283203125000e+02
2.413153124507516623e-04,7.445542723871767521e-05,1.144660949707031250e+01,1.600121259689331055e-01,3.253104248046875000e+02
7.702749280724674463e-05,1.583311095600947738e-04,6.898920536041259766e+00,2.042149007320404053e-01,3.550874633789062500e+02
1.120969172916375101e-04,3.243504761485382915e-05,5.094540596008300781e+00,1.075919568538665771e-01,2.546261901855468750e+02
1.560904929647222161e-04,5.849251465406268835e-05,9.379658699035644531e+00,5.732417851686477661e-02,1.768966979980468750e+02
2.421574172331020236e-04,8.820022048894315958e-05,1.905597686767578125e+01,5.013105273246765137e-01,2.768206176757812500e+02
7.092988380463793874e-05,1.940883521456271410e-04,4.498748779296875000e+00,6.280953288078308105e-01,1.888987274169921875e+02
1.726759801385924220e-04,7.016710878815501928e-05,9.582597732543945312e+00,1.084341332316398621e-01,4.353616943359375000e+02
5.340874777175486088e-04,2.822623719112016261e-05,2.228154182434082031e+01,2.161021344363689423e-02,3.882381286621093750e+02
5.449808086268603802e-04,4.825909854844212532e-05,2.417524909973144531e+01,3.453326225280761719e-02,3.240148315429687500e+02
7.431565609294921160e-05,7.301841833395883441e-05,4.233617782592773438e+00,2.722606062889099121e-01,4.092437744140625000e+02
3.359757538419216871e-04,2.423777368676383048e-05,1.095664882659912109e+01,1.879445277154445648e-02,2.380141906738281250e+02
4.456109600141644478e-04,7.587188883917406201e-05,8.516281127929687500e+00,1.024151891469955444e-01,1.759749755859375000e+02
4.873606667388230562e-05,1.011307467706501484e-04,3.550621032714843750e+00,1.891451627016067505e-01,2.948841552734375000e+02
1.681789435679093003e-04,6.076668068999424577e-05,9.254577636718750000e+00,7.786293327808380127e-02,3.118014526367187500e+02
1.710309879854321480e-04,6.973913696128875017e-05,1.146968555450439453e+01,1.364701539278030396e-01,3.614874877929687500e+02
1.655095256865024567e-04,3.859729622490704060e-05,7.778051853179931641e+00,8.947908878326416016e-02,3.823879089355468750e+02
4.369024245534092188e-04,3.588728941394947469e-05,1.921174430847167969e+01,5.397514253854751587e-02,5.506427612304687500e+02
4.602682602126151323e-04,1.104596085497178137e-04,2.221172904968261719e+01,6.912210583686828613e-02,2.323005523681640625e+02
4.205508157610893250e-04,2.480105104041285813e-05,1.456452083587646484e+01,3.018307872116565704e-02,2.710486450195312500e+02
