3.761997504625469446e-04,6.941606849431991577e-02,2.287746593356132507e-02,7.430697631835937500e+01,6.932055950164794922e-02,2.148646354675292969e+01
5.371753941290080547e-04,7.686676084995269775e-02,3.960661217570304871e-02,1.809329605102539062e+01,1.369369328022003174e-01,5.384860992431640625e+01
3.904478217009454966e-04,1.147748604416847229e-01,2.012669108808040619e-02,2.637289810180664062e+01,1.310936957597732544e-01,7.343842315673828125e+01
1.002449542284011841e-03,7.008874416351318359e-02,4.840712621808052063e-02,3.317832565307617188e+01,1.195130571722984314e-01,3.979537200927734375e+01
4.729835782200098038e-04,4.982443153858184814e-02,2.327658236026763916e-02,2.316679000854492188e+01,3.607837855815887451e-02,1.006681060791015625e+01
4.307285125833004713e-04,4.672206938266754150e-02,2.483428083360195160e-02,1.248275852203369141e+01,4.545214772224426270e-02,2.331147575378417969e+01
3.980666515417397022e-04,1.248015984892845154e-01,1.305934228003025055e-02,2.283109474182128906e+01,8.158197999000549316e-02,2.748298072814941406e+01
4.356778226792812347e-04,7.445067912340164185e-02,2.250626124441623688e-02,4.873765945434570312e+00,1.901811361312866211e-01,4.914725494384765625e+01
4.613370110746473074e-04,6.110030412673950195e-02,3.349155187606811523e-02,6.014698791503906250e+01,6.578872352838516235e-02,1.497967338562011719e+01
4.037868347950279713e-04,1.017461493611335754e-01,2.845097705721855164e-02,2.186042022705078125e+01,8.442433923482894897e-02,1.040602588653564453e+01
2.641573373693972826e-04,1.145823299884796143e-01,1.634210534393787384e-02,3.722483062744140625e+01,6.271582841873168945e-02,1.745067977905273438e+01
4.298131680116057396e-04,9.751979261636734009e-02,4.005290195345878601e-02,4.787036514282226562e+01,2.495287060737609863e-01,2.427640151977539062e+01
7.417575689032673836e-04,5.828472971916198730e-02,3.679267689585685730e-02,2.852024459838867188e+01,5.202810838818550110e-02,3.296548080444335938e+01
4.939944483339786530e-04,4.605128616094589233e-02,3.680402040481567383e-02,7.200538635253906250e+00,1.474022567272186279e-01,5.120578002929687500e+01
4.645300796255469322e-04,6.472768634557723999e-02,1.872980222105979919e-02,1.591853713989257812e+01,6.417839974164962769e-02,2.907527923583984375e+01
5.667443037964403629e-04,4.107268899679183960e-02,3.485397249460220337e-02,1.549414634704589844e+01,9.768176078796386719e-02,4.186231994628906250e+01
1.042833086103200912e-03,2.749729529023170471e-02,8.191958069801330566e-02,1.811191177368164062e+01,1.378650963306427002e-01,2.496088218688964844e+01
1.399984234012663364e-03,5.015627294778823853e-02,6.808509677648544312e-02,2.632378959655761719e+01,1.277338415384292603e-01,1.955897903442382812e+01
7.865228690207004547e-04,2.667651697993278503e-02,3.329352289438247681e-02,1.496283912658691406e+01,1.241741254925727844e-01,4.243376922607421875e+01
3.836567630060017109e-04,5.500746518373489380e-02,1.844598911702632904e-02,1.832208061218261719e+01,8.377689868211746216e-02,2.496715354919433594e+01
4.539789224509149790e-04,1.269079297780990601e-01,1.884217001497745514e-02,1.377882480621337891e+01,6.793612986803054810e-02,2.441762733459472656e+01
4.958172212354838848e-04,5.437253415584564209e-02,3.868570178747177124e-02,1.282320117950439453e+01,7.361975312232971191e-02,3.037157630920410156e+01
6.134384311735630035e-04,6.184893846511840820e-02,2.024697139859199524e-02,6.368844032287597656e+00,5.626608803868293762e-02,2.967645645141601562e+01
5.798001657240092754e-04,8.236064761877059937e-02,2.669260464608669281e-02,1.477764415740966797e+01,1.152396127581596375e-01,1.878724670410156250e+01
6.253077299334108829e-04,7.482911646366119385e-02,4.663656651973724365e-02,5.386434936523437500e+01,3.806377574801445007e-02,8.898500442504882812e+00
