1.811967667890712619e-04,4.774145054398104548e-05,9.489051818847656250e+00,1.338414996862411499e-01,3.155104370117187500e+02
1.913498708745464683e-04,6.053530523786321282e-05,1.234152030944824219e+01,1.146619841456413269e-01,4.508861389160156250e+02
8.979402628028765321e-05,1.449277042411267757e-04,7.189129829406738281e+00,5.918670296669006348e-01,5.337420043945312500e+02
8.388865535380318761e-05,6.352628115564584732e-04,4.020900726318359375e+00,1.270430684089660645e+00,2.189976196289062500e+02
4.003315407317131758e-04,2.789848804241046309e-05,1.560865116119384766e+01,3.359593823552131653e-02,3.081314697265625000e+02
4.639408507500775158e-05,8.390254515688866377e-05,3.856792926788330078e+00,2.615712881088256836e-01,3.646879882812500000e+02
2.352506708120927215e-04,7.286273466888815165e-05,1.202124881744384766e+01,1.218753680586814880e-01,3.238707885742187500e+02
9.243274689652025700e-05,1.609540922800078988e-04,7.058509826660156250e+00,2.363947629928588867e-01,3.511593017578125000e+02
1.196536031784489751e-04,3.135053702862933278e-05,5.195023536682128906e+00,9.566153585910797119e-02,2.743803100585937500e+02
1.963219110621139407e-04,6.674347241641953588e-05,9.792482376098632812e+00,6.299254298210144043e-02,1.845135803222656250e+02
1.031115389196202159e-04,9.165646770270541310e-05,8.743288993835449219e+00,5.258744359016418457e-01,3.136861267089843750e+02
9.201060311170294881e-05,2.020718238782137632e-04,5.186697959899902344e+00,5.737363696098327637e-01,1.978100280761718750e+02
1.749580696923658252e-04,7.548999565187841654e-05,9.117051124572753906e+00,1.209553703665733337e-01,4.240397338867187500e+02
4.815504653379321098e-04,3.745482899830676615e-05,2.087974929809570312e+01,4.160663485527038574e-02,3.865880126953125000e+02
5.361109506338834763e-04,5.898048402741551399e-05,2.563445091247558594e+01,4.805063083767890930e-02,3.448922119140625000e+02
6.330105679808184505e-05,8.011000318219885230e-05,4.267500877380371094e+00,2.474486529827117920e-01,4.357674560546875000e+02
3.988916578236967325e-04,3.063485928578302264e-05,1.175206470489501953e+01,3.549254313111305237e-02,2.225851898193359375e+02
5.147220799699425697e-04,8.819695358397439122e-05,1.202579498291015625e+01,4.097381532192230225e-01,1.854337310791015625e+02
5.715808947570621967e-05,1.246107713086530566e-04,3.956763267517089844e+00,2.117910683155059814e-01,2.881965026855468750e+02
1.547300489619374275e-04,4.850214463658630848e-05,8.841610908508300781e+00,7.042834162712097168e-02,3.263187561035156250e+02
1.837914314819499850e-04,6.912731623742729425e-05,1.163114738464355469e+01,9.636663645505905151e-02,3.370791015625000000e+02
1.723736204439774156e-04,4.446471575647592545e-05,8.678414344787597656e+00,1.126911938190460205e-01,3.727583923339843750e+02
3.421726869419217110e-04,4.672561772167682648e-05,1.305758571624755859e+01,6.350546330213546753e-02,5.269169311523437500e+02
3.817087272182106972e-04,1.009003972285427153e-04,1.647804450988769531e+01,6.450077146291732788e-02,2.443370666503906250e+02
4.459607589524239302e-04,3.320026007713750005e-05,1.595145130157470703e+01,7.364725321531295776e-02,2.717297363281250000e+02
