3.175389138050377369e-04,1.154297962784767151e-01,1.682568714022636414e-02,4.756944274902343750e+01,7.816047966480255127e-02,2.508510589599609375e+01
5.705539369955658913e-04,8.513103425502777100e-02,3.582842648029327393e-02,1.728545761108398438e+01,1.553199589252471924e-01,5.416462707519531250e+01
3.129561955574899912e-04,1.437933743000030518e-01,1.925648190081119537e-02,3.051607322692871094e+01,1.201600134372711182e-01,8.897776031494140625e+01
1.010232139378786087e-03,8.077926933765411377e-02,5.715467035770416260e-02,4.212318038940429688e+01,1.624606102705001831e-01,3.869857025146484375e+01
4.257407563272863626e-04,5.383700877428054810e-02,2.466478198766708374e-02,1.703916168212890625e+01,4.638528451323509216e-02,1.170546627044677734e+01
3.512430412229150534e-04,4.026426747441291809e-02,2.958144247531890869e-02,1.008491134643554688e+01,6.641696393489837646e-02,2.726571655273437500e+01
3.853341040667146444e-04,1.197570189833641052e-01,1.378823630511760712e-02,1.740332412719726562e+01,9.248699247837066650e-02,3.171781349182128906e+01
4.573114274535328150e-04,5.951853096485137939e-02,2.202629484236240387e-02,5.233548641204833984e+00,1.399925351142883301e-01,5.410442352294921875e+01
3.764234425034373999e-04,7.026282697916030884e-02,2.389851957559585571e-02,4.391751861572265625e+01,7.430638372898101807e-02,1.677482604980468750e+01
3.571751003619283438e-04,1.054902672767639160e-01,3.048799559473991394e-02,2.039420318603515625e+01,8.490632474422454834e-02,1.125146293640136719e+01
2.130786888301372528e-04,1.008348688483238220e-01,2.820611000061035156e-02,4.185481262207031250e+01,6.770375370979309082e-02,2.810449790954589844e+01
4.973338218405842781e-04,9.121485799551010132e-02,4.672424867749214172e-02,6.098982238769531250e+01,1.870734095573425293e-01,1.845039176940917969e+01
7.918711635284125805e-04,4.715965688228607178e-02,4.370713233947753906e-02,3.431754684448242188e+01,5.201109871268272400e-02,3.768177795410156250e+01
4.769490042235702276e-04,4.701913893222808838e-02,3.479729965329170227e-02,5.166958332061767578e+00,1.557751148939132690e-01,4.867003631591796875e+01
5.141385481692850590e-04,6.985186785459518433e-02,1.757016964256763458e-02,1.538206100463867188e+01,7.718744874000549316e-02,2.790179443359375000e+01
4.958282224833965302e-04,4.386965930461883545e-02,3.066455945372581482e-02,1.752756881713867188e+01,7.053558528423309326e-02,2.903108787536621094e+01
8.244252530857920647e-04,3.824920579791069031e-02,7.006984204053878784e-02,1.654202461242675781e+01,1.353055089712142944e-01,2.442495727539062500e+01
1.274815294891595840e-03,5.309428274631500244e-02,7.018347084522247314e-02,1.824224090576171875e+01,1.218626350164413452e-01,1.229560089111328125e+01
8.639703737571835518e-04,3.116251155734062195e-02,3.486696258187294006e-02,1.429535484313964844e+01,8.239208161830902100e-02,3.157174110412597656e+01
3.778282552957534790e-04,6.782592833042144775e-02,1.946719363331794739e-02,1.866692352294921875e+01,6.194079667329788208e-02,2.432384300231933594e+01
4.722262092400342226e-04,1.244450137019157410e-01,1.848177984356880188e-02,1.275723171234130859e+01,7.241223752498626709e-02,2.350304222106933594e+01
4.140049859415739775e-04,5.178982019424438477e-02,3.724522516131401062e-02,1.220077705383300781e+01,9.962807595729827881e-02,2.616183471679687500e+01
6.100765895098447800e-04,6.274452805519104004e-02,1.914545148611068726e-02,6.051691532135009766e+00,5.947922170162200928e-02,3.189345169067382812e+01
6.267433636821806431e-04,8.132331818342208862e-02,2.912616729736328125e-02,1.314941787719726562e+01,1.051901429891586304e-01,1.900903129577636719e+01
6.151511915959417820e-04,7.779916375875473022e-02,4.075876250863075256e-02,5.131186294555664062e+01,4.135292395949363708e-02,1.073499107360839844e+01
