286,278.392738014085,269.922798958981,263.317764067397,256.333710036507,249.134060916377,235.889955944273,225.366695022665,218.28383745431,213.864596797031,211.236285889221,210.114625587145,204.249574160369,186.77161380145,175.770908461947,155.252063410243,126.991692790551,84.3255727000435,100.557785849531,152.062123096718,212.029021011039,268.119266047696,314.406167821539,350.988646163488,406.481242708023,445.117450520096,472.414275726487,489.984991320711
474,472.505361906503,463.780889980723,452.011363602725,439.685463008329,427.747336684284,405.174137351098,385.768984507757,371.29644638826,362.096062161188,355.835626108062,351.137996875071,334.339403936528,288.310972434773,260.170223024664,204.38905503903,137.946309414761,67.0029764775519,126.278700887342,227.415822279458,326.618473906398,410.284051257836,481.223297251305,540.498303765836,623.57223689774,670.875849438473,694.569141706168,714.814869543668
604,599.485253364096,591.985902461371,584.319926014758,576.201091123874,568.546938569343,555.801063068332,544.843063939625,536.411949600804,529.768174576303,523.833728292397,516.342936649594,488.963136400102,435.15230026537,408.882576383155,369.524928816175,343.410718091194,347.317024402652,389.237505186988,438.938019899039,486.341540992611,531.337049387875,569.804696168252,601.26276150139,659.819927058797,702.944504773276,732.288685315154,754.079374238787
212,214.960341386297,214.357105218291,211.654488353759,208.007852810149,204.420712912057,199.219762776713,196.064916737157,194.074162296291,192.8123116506,192.77764438098,194.230195468311,152.870033695544,94.1536064239378,75.8138538642387,54.1039631333108,40.2696792491479,47.0693810474405,77.9984323986278,113.114970943678,147.391392645959,179.638112621141,208.870802273581,235.146203695175,281.919583338078,322.569975953911,358.073502404549,387.848192016987
315,302.335079849272,286.389625012854,275.290418868109,265.893295411604,258.774087768159,247.7140904161,240.085836812515,235.002075973846,231.231640018104,229.779644301378,231.773308133691,229.590485993826,215.619011624529,207.207432250483,189.883395259264,166.887546840043,119.490971913554,100.928800175374,96.8882609895467,99.2919769859524,105.209805545375,113.373831357569,122.130674930148,148.61924677423,179.418155120697,208.299097757478,235.807410421395
359,365.235553450538,367.535114106318,368.429816301214,367.2733100012,364.678822636018,356.051109894614,345.066057659552,334.017681924753,324.438447890647,316.887493530616,308.821439864774,291.876201196911,256.829145992278,235.277829829821,192.455494046057,137.955730002585,53.5044105190252,44.3525400182454,58.6826433068972,82.5752995326024,110.9972516748,142.070821554304,174.937913609776,243.650315715162,313.212734043309,383.48580775695,453.426470223691
330,325.993945476617,318.373094360228,311.023855259296,303.726661877285,296.838735229172,284.584186780671,274.876257077708,267.603682005269,261.956288898335,257.840808970878,254.060245685533,240.562502113794,208.656408387679,190.861143446178,159.35263172616,125.702736963579,101.685192662558,149.635996529231,220.395278853752,290.747395159652,350.055980387281,396.187538638237,432.663828033503,485.97965384376,519.46457843963,540.912553095911,556.521330468664
358,363.309560334962,362.771542922477,360.712709778147,358.586574537182,356.424537763279,351.775225765101,347.833090376761,344.793121922385,342.520063643188,340.999057288716,339.988257182968,318.343228957855,260.928684833318,227.3124820579,163.760121740932,90.5866675486407,8.38767261232513,34.9936760330922,91.8966706366649,154.015834128057,216.304146003864,274.806605613103,328.979787460412,426.494313456564,509.394652948058,580.12927656588,643.140507137117
266,260.196583296793,254.392099509864,250.230639809004,246.228100555748,242.395074517629,235.196609052531,228.906830042022,223.805790428117,219.538484353419,216.016189993157,211.700746614327,205.061444433638,193.43420344578,186.723350186064,173.504546004068,155.93075519218,127.055072954837,131.916451653201,153.255285338695,179.964847610943,205.444725513008,227.056980799238,245.368753294611,276.468990078257,301.682001154566,320.926696491144,334.320754414296
160,167.317450150246,169.032302373996,170.369080173347,171.418482740107,172.422566048164,174.508272558855,176.946803642332,179.735024408046,182.997418563014,186.844983761983,193.242045870818,192.587405742032,176.048395459479,165.360892964568,143.400798331411,112.390314491603,54.3228670884794,56.1956406861572,91.003308793526,138.833960810754,189.048287416572,237.050318704897,282.256342893095,363.828218711108,432.737315804356,484.090831431525,523.536898722169
291,292.597462185915,293.293221436543,293.77014304166,293.79244731204,293.23285421003,290.617395271343,286.994773961222,283.12214993769,279.407624572936,275.987234002392,271.738487323938,267.578598609985,263.081336222235,260.304339897197,254.187740467466,244.888566916191,223.215970955916,215.107678228659,214.711198120412,217.953996220399,223.247504635198,230.038115218154,237.549145741958,252.675955603108,268.56810609686,285.770781748839,303.523107685731
184,189.510557885568,191.101289134879,191.216128064727,189.594295958271,186.735848954473,180.48106238318,175.083921083529,171.463428456854,169.457529631564,168.970050139761,170.012927766469,164.684363443191,148.645455190781,140.246927221107,126.612802002448,114.672675614075,108.508551361059,127.715809130779,154.525188319699,184.546458120285,215.978563445883,247.867324333515,280.314252949004,344.959493451369,409.381773544741,473.228126602649,537.271522604523
436,428.777780180166,419.957434465187,412.513533053324,405.082034161103,397.02912535542,381.208801391627,367.472337538136,355.896387168697,346.271295361142,338.140977496857,328.83287330882,308.239767732701,265.396121438212,240.126370426889,192.154720136844,133.477629973065,44.5300833662814,57.3363502558938,112.807041727296,180.665864093564,245.752487282374,303.134527446073,352.644884956246,432.107592985114,491.038273749431,535.970934958359,568.110963167135
385,358.550513988042,332.322237549798,310.088586309685,291.562727733285,275.455592349261,246.555951477751,222.878807605615,204.736642323695,190.664448537737,179.83036253644,169.544293493167,158.803294215644,142.280512033834,132.393054617622,112.003307281467,84.6511625194234,21.8731111187081,4.02925130363139,20.368351847315,60.0185572628922,110.616312610324,162.152930913648,208.202196935031,283.636555759473,345.270160530024,392.614297433094,417.815195597204
326,326.622865196904,314.560031006346,302.864890995088,292.544176836468,282.202103415096,264.70963085853,252.900046429315,244.856342123698,238.915443538536,234.852699080484,231.643351152602,221.204202501372,194.681480658895,178.199356644024,144.596785686015,103.032826819602,25.1936160477162,21.9907066174438,69.811810241263,144.165169506836,222.636342679418,294.8274172945,358.635188261605,451.668668181296,516.786769245527,553.359109963442,577.006432169213
403,400.137686124465,395.549234829487,389.478360635207,381.382408593596,372.07385291623,353.393374450672,336.867321936608,323.274276818157,312.290289440213,303.636370549847,294.530392189141,276.059874710827,241.097080401685,222.22161638353,188.233700929089,148.892756214452,100.722353514208,114.66013164941,144.320565991773,175.925547368384,206.267863590311,235.184778474002,263.199298866975,313.883958552844,360.037362838537,400.861777672713,437.395142806772
232,223.575926940838,213.348451968161,205.374491150244,198.675256086552,192.663204037533,182.512709644069,174.250917730351,167.805100332119,162.980618439483,159.8347528439,157.984424924264,154.039303346382,143.677120238117,137.159787898536,123.872760814825,105.498765854404,60.4794396488382,43.2322566953017,47.0241019050992,64.3364783504473,89.1190879631082,116.84569906399,144.106502047484,194.919825213894,239.375509152281,271.289096076909,293.613664957929
