182,171.802112590907,166.064490556254,154.612213652143,137.795152323911,96.5786667407769,76.8670752689594,70.7087221012808,71.0987438883918,74.3406288324397,78.6194390448621,83.0143384912944,90.7079867234924,96.380653449526,100.278782802155,102.874007656445
153,134.880968001891,125.251602241622,107.481780851876,87.1590504952394,59.069391347436,57.1143248403877,62.9412566296941,70.4059811855403,77.3090802953591,82.9792939708731,87.356997988826,92.985051556303,95.7176042330121,96.486401413772,97.3199247322085
183,169.599541264835,162.518937567965,149.435202888793,134.001139736655,106.771005632615,97.6892258792622,95.618918957656,96.0850923104221,97.3545184056287,98.6455157433185,99.7088720962586,101.132894380699,101.872717978328,101.932229371378,102.143445778982
152.5,130.71769995681,119.57242712505,99.9830043204415,78.657288477467,52.8252869934761,53.253795182557,60.3685338852473,68.6560746866236,76.0485219989074,81.8916499473592,86.1962064960581,91.2818401386966,93.5454752540466,94.492395372472,94.8753390018198
176.5,162.963908292162,155.757472253748,141.923574623545,123.531361611894,83.3967855652461,66.4592733026151,60.6336570167263,59.93129383126,61.6552211801825,64.4653853959843,67.6654040677412,73.9201048561327,79.0968891968945,82.9593753949463,85.6615200144348
147.5,139.187372814134,134.628777039705,125.431676488675,112.509292568108,82.7437316809459,68.7159583206004,63.0215146143318,61.6133791634531,62.4410966736849,64.4230600525371,66.9518214109762,72.2450035201018,76.7956433563203,80.306588789767,82.8865432146857
167,152.48698687574,144.602325189262,130.294660872805,113.417003668832,83.6759332849007,73.7860660544756,71.1182887733578,70.9944662712083,71.7562679187721,72.7466821199571,73.7727147082962,75.6945688763389,77.3792798293406,78.8418325849841,80.1100259545144
174.5,160.605645206572,153.073380608357,138.521677179466,119.870772110372,85.0309267844914,73.7927310501889,72.0159166810903,73.7348993847994,76.6225371701744,79.5666909425195,82.1361779171327,85.8586517453748,88.0492104910725,89.2757875107895,89.9491234670421
158.5,145.025399589161,138.131334172908,125.178943099114,108.633051500634,77.2017729804905,66.9129914683663,65.5759489431182,67.7966752798776,71.1183478403545,74.5771898258628,77.6578545055609,82.1666501807237,84.8317468969952,85.9676826999941,86.1427806163955
184,167.684961446137,159.008242260967,142.913267800493,123.068495250186,89.3889400104656,80.7651297972271,80.8850819405562,83.6069912454111,86.7222962539503,89.5930440507213,92.0269088561562,95.5605841720592,97.7472800570722,99.0782425979315,99.8852529812244
173,168.488522147227,166.25649199923,161.867425045164,155.552539274846,137.587097910655,124.256716024675,114.698955046138,107.973239903272,103.339394311533,100.251866892049,98.2787037443821,96.4217139699365,96.1555069700109,96.6620412489413,97.4664339578224
140,126.2534316422,119.371192173385,106.70321644196,91.4854660021997,66.3851516300877,62.2751983173938,65.4633872666326,70.7830980897419,76.1573842274509,80.6375864202506,84.0620071633385,88.3566523803142,90.499256494956,91.5392388731424,92.0394840952053
171,152.709981780775,143.211622622965,125.791865937026,104.762157024853,68.8198085209588,59.6356112511819,59.97326946531,63.6693438349851,68.3715348263093,72.8989405221275,76.7512699451012,82.1359269867521,85.0674741981504,86.5233662478864,87.2039979521246
153,142.579571824567,137.237221864223,126.986956026923,113.828298676583,86.0121440770894,74.9272984451384,72.0332519402285,72.8151106531627,75.015827745229,77.5898210322948,80.057442448667,84.0136486915101,86.584618391239,88.114500299296,88.9807638738411
158,147.638004871564,141.75095350655,129.922361390387,114.379325971406,81.0259438832217,67.1986268659869,62.6279626390578,62.1417363088137,63.4594784948733,65.463330246744,67.6301925812311,71.6212706996099,74.7750082218182,77.1234072688113,78.8348340321159
165,153.658547137264,147.843032146169,136.773456239683,122.172391153544,91.5035391835766,79.3884760861846,76.1031381769132,76.7802843093345,79.1291791220118,82.028103653106,84.9354074662312,89.8778505653374,93.3420622134543,95.5598079675644,96.9079968640991
159.5,139.992512914614,130.806630564772,114.66110179738,96.4980183563447,68.7432557019114,63.5022967882799,64.610506348084,67.4281837963508,70.6317986812919,73.7998588736422,76.7083482079788,81.5402565503945,85.8070964084026,89.0545328309046,91.6607604996823
171.5,149.412939156706,137.953791495223,117.108029407083,93.4334865124791,60.6958412700552,57.2933175824744,62.1356811120106,69.0765235197781,75.9030085174662,81.7939749020995,86.4428233303485,92.3860732511489,95.2961929509613,96.6206773653571,97.1995134907208
171,157.82709407239,150.719294992737,136.701351540783,117.865099854882,78.8358748481807,63.6645808355127,59.2910207729929,59.6592205770487,62.1487923848509,65.5043671638932,69.1267450109126,75.9717418782059,81.5197107271855,85.6173789703176,88.4658061002476
154.5,144.039057679048,138.124358369005,126.355881721469,110.718527889738,79.1284510315152,66.9010815614102,63.0985034081841,62.9439511910806,64.2695507239431,66.1274102881912,68.0214929126343,70.8837276149498,73.3197533861897,75.0668689188439,75.8080952057035
167,150.975426591964,142.393786593121,126.724081141999,108.209459174969,79.9522592113029,73.7783667667501,73.995528984118,76.1257450921344,78.5417244917117,80.7287511196235,82.6296905097264,85.5756568079817,87.6165572411183,89.0223649812831,89.9899064574787
145,133.98807481243,128.492284632311,118.12878253679,104.68061160598,77.2293412282175,67.3036049545492,65.5485666801397,67.4942294941755,70.9837194763496,74.9143221617156,78.7424201227604,85.1065017291946,89.474014532572,92.2184775742124,93.8561967685837
181,168.841760319133,162.054286279632,148.4214678352,129.994923194476,89.1898908608292,72.0621580028001,66.7082921707755,66.6223411079965,68.953394641129,72.2602603643332,75.7268856691363,81.8224617974584,86.313818260643,89.4061066277778,91.4784119600596
180,161.443870665736,151.644122924805,133.621638510747,112.258253734666,76.719454446418,68.709066958567,70.1097080334134,74.739771027391,80.1295249256999,85.0827146229355,88.9820809221594,94.8015540577619,98.2705155175777,99.1131038486331,99.2451864726398
156,135.318231439455,126.139309085975,110.492205878083,93.1532232980749,68.2747154460511,63.7690920466022,64.2626918426301,65.9973600825999,67.9855632464849,70.0498619216781,72.0885658092678,75.8948914728848,79.2810729413375,82.2021617410557,84.4562893249738
