1.844685516357421875e+02,1.893333282470703125e+02,1.811662750244140625e+02,1.652311706542968750e+02,1.389383087158203125e+02,9.474491882324218750e+01,1.042035980224609375e+02,1.627208251953125000e+02,2.247724304199218750e+02,2.747226867675781250e+02,3.137382507324218750e+02,3.359287414550781250e+02,3.738117675781250000e+02,4.283319702148437500e+02,4.862232055664062500e+02,5.277369384765625000e+02
3.208131103515625000e+02,2.692712097167968750e+02,2.425563659667968750e+02,1.976116027832031250e+02,1.479619750976562500e+02,7.851265716552734375e+01,9.625865173339843750e+01,1.866546173095703125e+02,3.198685913085937500e+02,4.621354675292968750e+02,5.519198608398437500e+02,5.990076293945312500e+02,6.296336059570312500e+02,6.409668579101562500e+02,6.369626464843750000e+02,6.370283203125000000e+02
4.378779907226562500e+02,4.008139953613281250e+02,3.759351196289062500e+02,3.270363464355468750e+02,2.720675048828125000e+02,2.208639678955078125e+02,3.081063232421875000e+02,4.755061035156250000e+02,6.068029785156250000e+02,6.492450561523437500e+02,6.553739624023437500e+02,6.588355712890625000e+02,6.548778076171875000e+02,6.498013916015625000e+02,6.574225463867187500e+02,6.691281127929687500e+02
1.241914749145507812e+02,1.057021560668945312e+02,9.132014465332031250e+01,6.692184448242187500e+01,3.309662246704101562e+01,1.327797412872314453e+01,5.453107070922851562e+01,1.325646820068359375e+02,1.899533691406250000e+02,2.094368591308593750e+02,2.198037719726562500e+02,2.240707397460937500e+02,2.523221740722656250e+02,3.040531616210937500e+02,3.584266052246093750e+02,3.918464355468750000e+02
2.275633850097656250e+02,2.089383392333984375e+02,2.050408020019531250e+02,1.916570739746093750e+02,1.741303253173828125e+02,1.343230895996093750e+02,1.152585296630859375e+02,1.044113388061523438e+02,9.934019470214843750e+01,1.027552261352539062e+02,1.001510620117187500e+02,1.065302124023437500e+02,1.517590789794921875e+02,1.982950592041015625e+02,2.148222656250000000e+02,2.226169586181640625e+02
2.357444915771484375e+02,2.114292449951171875e+02,1.976272735595703125e+02,1.764727783203125000e+02,1.524734191894531250e+02,1.005314941406250000e+02,7.431517791748046875e+01,6.085021209716796875e+01,6.001554489135742188e+01,7.829013061523437500e+01,1.156213760375976562e+02,1.786558074951171875e+02,2.849630432128906250e+02,3.409153137207031250e+02,3.799989624023437500e+02,4.311241149902343750e+02
2.171811065673828125e+02,2.067236022949218750e+02,1.893564147949218750e+02,1.651613159179687500e+02,1.339352111816406250e+02,6.143026733398437500e+01,8.090519714355468750e+01,1.880705566406250000e+02,3.164870300292968750e+02,4.108617858886718750e+02,4.504100952148437500e+02,4.620251464843750000e+02,4.826658630371093750e+02,4.926492919921875000e+02,4.844475402832031250e+02,4.871138000488281250e+02
2.790574951171875000e+02,2.241842956542968750e+02,1.998054504394531250e+02,1.607087249755859375e+02,1.191139297485351562e+02,6.532541656494140625e+01,5.798173522949218750e+01,7.013136291503906250e+01,9.280242156982421875e+01,1.613442993164062500e+02,2.644564208984375000e+02,3.802879943847656250e+02,5.162742309570312500e+02,5.480461425781250000e+02,5.512839965820312500e+02,5.699999389648437500e+02
1.951622467041015625e+02,1.964121704101562500e+02,1.875690155029296875e+02,1.780061492919921875e+02,1.653169708251953125e+02,1.218655624389648438e+02,1.182824172973632812e+02,1.485812377929687500e+02,1.911840362548828125e+02,2.188616485595703125e+02,2.447321624755859375e+02,2.616150512695312500e+02,2.646487121582031250e+02,2.658963928222656250e+02,3.029045104980468750e+02,3.555792846679687500e+02
1.453257598876953125e+02,1.527012176513671875e+02,1.512036590576171875e+02,1.418869628906250000e+02,1.250317077636718750e+02,8.239833068847656250e+01,6.887905120849609375e+01,8.767298126220703125e+01,1.196671905517578125e+02,1.750322113037109375e+02,2.398301849365234375e+02,2.945536499023437500e+02,3.634341735839843750e+02,4.264311218261718750e+02,5.003817749023437500e+02,5.556455688476562500e+02
