9.817812824621796608e-04,3.619036450982093811e-02,4.629138857126235962e-02,4.061336517333984375e+01,7.302016019821166992e-02,3.176280212402343750e+01,9.532818603515625000e+01,2.985526428222656250e+02
3.559070755727589130e-04,7.898439466953277588e-02,1.771323755383491516e-02,1.477255249023437500e+01,1.346088647842407227e-01,5.660426330566406250e+01,1.101250000000000000e+02,4.224859008789062500e+02
7.702269940637052059e-04,6.101347878575325012e-02,3.432568907737731934e-02,8.242092132568359375e+00,1.446308046579360962e-01,3.671595001220703125e+01,1.039813690185546875e+02,2.960952758789062500e+02
6.832463550381362438e-04,9.357310831546783447e-02,2.926243655383586884e-02,2.747254371643066406e+01,5.359241366386413574e-02,2.308949470520019531e+01,8.363359069824218750e+01,3.424530639648437500e+02
6.096798460930585861e-04,1.142314970493316650e-01,1.666639745235443115e-02,3.955588912963867188e+01,6.680957227945327759e-02,1.592009353637695312e+01,1.071280059814453125e+02,2.600277099609375000e+02
6.458084098994731903e-04,4.606583714485168457e-02,3.653322905302047729e-02,1.349227809906005859e+01,2.487239390611648560e-01,5.775421142578125000e+01,1.034124603271484375e+02,3.170546264648437500e+02
7.393150590360164642e-04,3.500474989414215088e-02,7.546743005514144897e-02,8.244327545166015625e+01,8.233508467674255371e-02,7.498319244384765625e+01,9.577421569824218750e+01,3.397555541992187500e+02
2.521358837839215994e-04,8.170883357524871826e-02,4.627045243978500366e-02,1.105731582641601562e+01,1.135943382978439331e-01,2.559494018554687500e+01,9.245471191406250000e+01,3.250155944824218750e+02
5.296344752423465252e-04,7.653651386499404907e-02,1.035184971988201141e-02,3.244321060180664062e+01,8.772588521242141724e-02,1.826092147827148438e+01,8.901988220214843750e+01,2.486907348632812500e+02
5.650789826177060604e-04,1.647265255451202393e-01,1.039048470556735992e-02,3.736732864379882812e+01,5.995791032910346985e-02,2.107486343383789062e+01,9.948085784912109375e+01,2.672442626953125000e+02
4.566620627883821726e-04,3.026728890836238861e-02,3.060391917824745178e-02,2.416964530944824219e+01,9.882058203220367432e-02,2.989714050292968750e+01,9.356713104248046875e+01,2.627958679199218750e+02
5.968754412606358528e-04,3.457408025860786438e-02,6.082439422607421875e-02,3.645729446411132812e+01,8.263958245515823364e-02,2.835788154602050781e+01,9.030102539062500000e+01,3.107933044433593750e+02
4.338113067205995321e-04,4.884916171431541443e-02,4.299958050251007080e-02,2.193240356445312500e+01,8.068794012069702148e-02,1.956607055664062500e+01,9.782753753662109375e+01,2.458570251464843750e+02
9.474299149587750435e-04,6.621659547090530396e-02,2.782474644482135773e-02,1.505473899841308594e+01,7.138868421316146851e-02,1.637727355957031250e+01,1.001295318603515625e+02,2.603918457031250000e+02
4.201349802315235138e-04,7.391009479761123657e-02,5.005754530429840088e-02,7.809648895263671875e+01,2.787922024726867676e-01,2.809885025024414062e+01,9.265299987792968750e+01,1.414867401123046875e+02
9.312125039286911488e-04,3.742892667651176453e-02,4.812981933355331421e-02,1.716031646728515625e+01,1.303905546665191650e-01,4.037514495849609375e+01,1.030626754760742188e+02,3.853781127929687500e+02
3.973229904659092426e-04,9.383746236562728882e-02,2.430061250925064087e-02,7.430110931396484375e+01,7.437296956777572632e-02,1.723817825317382812e+01,9.799695587158203125e+01,2.033514099121093750e+02
4.347996436990797520e-04,6.567487865686416626e-02,2.566205151379108429e-02,5.441781997680664062e+01,4.473410174250602722e-02,2.413552665710449219e+01,8.775418090820312500e+01,2.606642761230468750e+02
7.700713467784225941e-04,2.073687128722667694e-02,4.208915680646896362e-02,1.506796169281005859e+01,2.021025568246841431e-01,8.616271972656250000e+01,9.308596801757812500e+01,3.887580261230468750e+02
8.356847101822495461e-04,5.458026751875877380e-02,2.970571257174015045e-02,1.215429992675781250e+02,2.199280411005020142e-01,6.020087051391601562e+01,1.027812500000000000e+02,1.740365447998046875e+02
4.810731916222721338e-04,3.512410819530487061e-02,5.358717590570449829e-02,9.156188964843750000e+00,1.160897612571716309e-01,3.016810798645019531e+01,8.581457519531250000e+01,3.325476684570312500e+02
5.592894740402698517e-04,1.120712608098983765e-01,5.989714711904525757e-02,2.314608955383300781e+01,1.152180954813957214e-01,3.057863616943359375e+01,9.611235046386718750e+01,3.531066894531250000e+02
6.471693632192909718e-04,5.075732618570327759e-02,3.675167262554168701e-02,1.722972106933593750e+01,4.994560778141021729e-02,1.737504959106445312e+01,1.040712966918945312e+02,3.652883605957031250e+02
3.374818188603967428e-04,6.548406928777694702e-02,2.259706147015094757e-02,2.309399986267089844e+01,1.587370783090591431e-01,6.162146377563476562e+01,1.149217681884765625e+02,4.397156677246093750e+02
1.126312650740146637e-03,4.609888792037963867e-02,7.605569809675216675e-02,4.297201156616210938e+01,1.275682151317596436e-01,3.076682090759277344e+01,8.804950714111328125e+01,2.086604003906250000e+02
