7.983538089320063591e-04,3.859370201826095581e-02,7.886294275522232056e-02,7.312596893310546875e+01,3.523125126957893372e-02,2.459287643432617188e+01,9.734055328369140625e+01,3.118866577148437500e+02
3.260762896388769150e-04,4.493083804845809937e-02,7.954598963260650635e-02,2.575600242614746094e+01,1.147906109690666199e-01,2.516628265380859375e+01,1.054288787841796875e+02,2.747297668457031250e+02
4.254513769410550594e-04,5.633100122213363647e-02,4.031591862440109253e-02,2.493879508972167969e+01,1.647056043148040771e-01,3.764645767211914062e+01,1.031178436279296875e+02,2.374005279541015625e+02
3.487136273179203272e-04,4.845782741904258728e-02,2.732307650148868561e-02,1.745477676391601562e+01,6.342624127864837646e-02,1.272992324829101562e+01,8.669933319091796875e+01,2.141220092773437500e+02
5.209381342865526676e-04,4.714026674628257751e-02,3.583991527557373047e-02,1.114370269775390625e+02,3.317922726273536682e-02,2.748192596435546875e+01,8.734602355957031250e+01,2.637124633789062500e+02
5.633620894514024258e-04,2.684507519006729126e-02,6.827039271593093872e-02,2.718931961059570312e+01,1.278554648160934448e-01,3.801432418823242188e+01,9.227742004394531250e+01,2.944110717773437500e+02
6.679682410322129726e-04,2.444757893681526184e-02,8.794648200273513794e-02,2.486592102050781250e+01,1.876482963562011719e-01,3.692153930664062500e+01,8.710587310791015625e+01,2.864606933593750000e+02
2.904479915741831064e-04,7.483581453561782837e-02,4.606922715902328491e-02,6.922385692596435547e+00,1.410910338163375854e-01,5.796834182739257812e+01,9.601945495605468750e+01,5.331925048828125000e+02
3.794506774283945560e-04,4.672342538833618164e-02,2.418071776628494263e-02,8.451218414306640625e+01,1.318261474370956421e-01,7.487949371337890625e+01,8.504702758789062500e+01,2.348452758789062500e+02
4.043971712235361338e-04,4.137686267495155334e-02,3.282834589481353760e-02,3.115653228759765625e+01,1.012179926037788391e-01,2.461824607849121094e+01,1.048433532714843750e+02,2.398519592285156250e+02
3.992152633145451546e-04,2.603410743176937103e-02,6.395003199577331543e-02,7.121375274658203125e+01,5.936028063297271729e-02,2.476961517333984375e+01,9.674830627441406250e+01,1.763468322753906250e+02
4.525644471868872643e-04,5.701690912246704102e-02,4.087700694799423218e-02,3.133453750610351562e+01,1.286165267229080200e-01,3.797029495239257812e+01,9.708906555175781250e+01,2.862112121582031250e+02
6.473742541857063770e-04,6.212104111909866333e-02,2.376448549330234528e-02,3.026719093322753906e+01,5.066641792654991150e-02,3.287981414794921875e+01,1.028870697021484375e+02,4.841672363281250000e+02
4.362441832199692726e-04,4.564219713211059570e-02,8.019952476024627686e-02,3.527708053588867188e+01,1.387003809213638306e-01,4.008889389038085938e+01,9.416862487792968750e+01,2.701992187500000000e+02
8.113923249766230583e-04,2.416078746318817139e-02,8.446548879146575928e-02,1.706333923339843750e+01,1.723406016826629639e-01,4.278145217895507812e+01,9.309347534179687500e+01,2.841024780273437500e+02
9.897616691887378693e-04,2.869010344147682190e-02,5.339162051677703857e-02,1.117824840545654297e+01,1.182428821921348572e-01,2.530856323242187500e+01,9.315554809570312500e+01,2.811111145019531250e+02
7.149185403250157833e-04,4.500181972980499268e-02,1.356912590563297272e-02,6.652103424072265625e+01,4.209794849157333374e-02,1.580815696716308594e+01,1.129259414672851562e+02,2.326695251464843750e+02
1.250600209459662437e-03,1.474436931312084198e-02,1.293213963508605957e-01,2.694282913208007812e+01,1.243659183382987976e-01,4.635566711425781250e+01,8.560649871826171875e+01,2.206048736572265625e+02
4.220483533572405577e-04,9.689457714557647705e-02,1.437682509422302246e-01,2.856553459167480469e+01,9.631928056478500366e-02,2.246116256713867188e+01,8.311400604248046875e+01,2.992211608886718750e+02
5.634265253320336342e-04,4.123255610466003418e-02,4.812693595886230469e-02,1.014784431457519531e+01,1.191591843962669373e-01,2.327587890625000000e+01,9.365663909912109375e+01,2.975912780761718750e+02
7.085661636665463448e-04,3.745833784341812134e-02,5.795535445213317871e-02,2.298451042175292969e+01,1.249506250023841858e-01,2.504807281494140625e+01,9.814303588867187500e+01,2.994989929199218750e+02
6.251526065170764923e-04,6.810806691646575928e-02,2.090889587998390198e-02,1.712811851501464844e+01,6.359478831291198730e-02,1.561483192443847656e+01,9.006269073486328125e+01,3.085112609863281250e+02
7.535794866271317005e-04,4.867302626371383667e-02,4.564812034368515015e-02,1.124940299987792969e+01,1.322107315063476562e-01,1.926329231262207031e+01,9.466033172607421875e+01,1.811080017089843750e+02
5.436316714622080326e-04,1.260334253311157227e-01,7.092597335577011108e-02,4.581860351562500000e+01,1.059975251555442810e-01,1.520303916931152344e+01,9.731489562988281250e+01,1.924802246093750000e+02
8.164924220182001591e-04,4.936769232153892517e-02,3.462736308574676514e-02,1.510577850341796875e+02,5.185497179627418518e-02,2.019705200195312500e+01,8.853164672851562500e+01,1.469267272949218750e+02
5.771357682533562183e-04,2.939460426568984985e-02,2.613711543381214142e-02,1.356363964080810547e+01,6.804575771093368530e-02,2.724473762512207031e+01,9.431944274902343750e+01,4.215584411621093750e+02
5.807438283227384090e-04,3.662979975342750549e-02,8.285425603389739990e-02,5.173120498657226562e+01,4.625131189823150635e-02,2.277806854248046875e+01,9.422415161132812500e+01,3.539797668457031250e+02
4.650873306673020124e-04,6.345199793577194214e-02,2.184488438069820404e-02,2.967527580261230469e+01,6.175007298588752747e-02,3.139975547790527344e+01,1.058701553344726562e+02,4.048155212402343750e+02
6.499296287074685097e-04,6.717860698699951172e-02,2.387624420225620270e-02,1.561350917816162109e+01,3.165825903415679932e-01,4.630109786987304688e+01,1.092779998779296875e+02,2.051669921875000000e+02
2.961358695756644011e-04,1.417691260576248169e-01,3.138907998800277710e-02,8.410725402832031250e+01,2.262729778885841370e-02,1.537833595275878906e+01,8.874938964843750000e+01,3.710012207031250000e+02
1.217157114297151566e-03,3.543853014707565308e-02,6.652063876390457153e-02,4.071822738647460938e+01,1.074973344802856445e-01,5.758575057983398438e+01,9.070473480224609375e+01,3.632799377441406250e+02
5.660909228026866913e-04,6.815470010042190552e-02,2.605134993791580200e-02,6.040987777709960938e+01,6.255390495061874390e-02,2.824617576599121094e+01,1.006086730957031250e+02,3.011253356933593750e+02
9.072208194993436337e-04,2.294616587460041046e-02,4.348996281623840332e-02,6.824874877929687500e+01,2.389997988939285278e-02,2.973749923706054688e+01,9.813069152832031250e+01,2.739500732421875000e+02
