7.464248919859528542e-04,4.061979055404663086e-02,7.636550068855285645e-02,7.497990417480468750e+01,3.383152931928634644e-02,2.622179222106933594e+01,9.779592895507812500e+01,3.104532775878906250e+02
3.316965012345463037e-04,4.253040999174118042e-02,8.068552613258361816e-02,2.528928565979003906e+01,1.190857812762260437e-01,2.597806167602539062e+01,1.054810867309570312e+02,2.734070739746093750e+02
4.340682353358715773e-04,5.452486500144004822e-02,4.099582880735397339e-02,2.445309829711914062e+01,1.643321812152862549e-01,3.777056121826171875e+01,1.026335372924804688e+02,2.386700439453125000e+02
3.443013411015272141e-04,4.925739765167236328e-02,2.724515832960605621e-02,1.844887733459472656e+01,6.456177681684494019e-02,1.307436370849609375e+01,8.629901123046875000e+01,2.129129791259765625e+02
5.166978808119893074e-04,4.819426313042640686e-02,3.662974387407302856e-02,1.047215499877929688e+02,3.107390552759170532e-02,2.548732948303222656e+01,8.685881805419921875e+01,2.644229125976562500e+02
5.512778297998011112e-04,2.720392867922782898e-02,6.890387833118438721e-02,3.010492324829101562e+01,1.268401443958282471e-01,3.851111221313476562e+01,9.186103057861328125e+01,2.944403686523437500e+02
6.774042849428951740e-04,2.467601373791694641e-02,8.904235810041427612e-02,2.509734725952148438e+01,1.874552518129348755e-01,3.699620437622070312e+01,8.683916473388671875e+01,2.874753112792968750e+02
2.651189570315182209e-04,7.363348454236984253e-02,4.625017195940017700e-02,5.256698131561279297e+00,1.374345123767852783e-01,6.188433456420898438e+01,9.627810668945312500e+01,5.379027709960937500e+02
3.873242239933460951e-04,4.616690054535865784e-02,2.340808883309364319e-02,8.341729736328125000e+01,1.347050219774246216e-01,7.232121276855468750e+01,8.538686370849609375e+01,2.390683135986328125e+02
4.080183862242847681e-04,4.282637313008308411e-02,3.245034813880920410e-02,3.211211395263671875e+01,1.010423749685287476e-01,2.472108268737792969e+01,1.046423797607421875e+02,2.390369567871093750e+02
3.915171255357563496e-04,2.558558434247970581e-02,6.383961439132690430e-02,7.036192321777343750e+01,5.970647558569908142e-02,2.487650108337402344e+01,9.685292053222656250e+01,1.746424713134765625e+02
4.600894753821194172e-04,5.657476186752319336e-02,4.063349217176437378e-02,3.276532745361328125e+01,1.297065913677215576e-01,3.826607513427734375e+01,9.556410980224609375e+01,2.857381896972656250e+02
6.506717181764543056e-04,6.030266359448432922e-02,2.383876033127307892e-02,3.179678153991699219e+01,5.012301355600357056e-02,3.347487640380859375e+01,1.026345901489257812e+02,4.860202941894531250e+02
4.351157986093312502e-04,4.753604158759117126e-02,8.028129488229751587e-02,3.348649978637695312e+01,1.358752697706222534e-01,3.906604766845703125e+01,9.398748779296875000e+01,2.714247436523437500e+02
8.143142913468182087e-04,2.415738441050052643e-02,8.475255221128463745e-02,1.658882522583007812e+01,1.772601753473281860e-01,4.481247711181640625e+01,9.294448852539062500e+01,2.874927673339843750e+02
9.831193601712584496e-04,2.944356761872768402e-02,5.266103148460388184e-02,1.096491718292236328e+01,1.193591281771659851e-01,2.638960075378417969e+01,9.334632110595703125e+01,2.845238037109375000e+02
7.184469141066074371e-04,4.706266149878501892e-02,1.190836820751428604e-02,6.298404693603515625e+01,3.492110222578048706e-02,1.473711395263671875e+01,1.172423400878906250e+02,2.335241394042968750e+02
1.208219444379210472e-03,1.431286334991455078e-02,1.323649883270263672e-01,2.755261230468750000e+01,1.319657266139984131e-01,4.470796585083007812e+01,8.612581634521484375e+01,2.198574981689453125e+02
4.004053771495819092e-04,9.481124579906463623e-02,1.666117906570434570e-01,2.582426834106445312e+01,1.053609177470207214e-01,2.165204048156738281e+01,8.278809356689453125e+01,2.943123779296875000e+02
5.690307007171213627e-04,3.991226479411125183e-02,4.823739826679229736e-02,8.667082786560058594e+00,1.209181696176528931e-01,2.361461067199707031e+01,9.333472442626953125e+01,2.962663269042968750e+02
6.964399362914264202e-04,3.767894953489303589e-02,5.828019976615905762e-02,2.292801856994628906e+01,1.250743716955184937e-01,2.525933265686035156e+01,9.770865631103515625e+01,2.982768859863281250e+02
